ImageId,Label
13359,7.0
13360,1.0
13361,6.0
13362,5.0
13363,1.0
13364,0.0
13365,4.0
13366,5.0
13367,9.0
13368,9.0
13369,8.0
13370,3.0
13371,5.0
13372,3.0
13373,0.0
13374,9.0
13375,7.0
13376,1.0
13377,3.0
13378,1.0
13379,4.0
13380,5.0
13381,8.0
13382,6.0
13383,8.0
13384,9.0
13385,3.0
13386,7.0
13387,1.0
13388,9.0
13389,9.0
13390,6.0
13391,6.0
13392,9.0
13393,7.0
13394,7.0
13395,8.0
13396,9.0
13397,7.0
13398,5.0
13399,3.0
13400,5.0
13401,1.0
13402,9.0
13403,8.0
13404,9.0
13405,9.0
13406,9.0
13407,5.0
13408,1.0
13409,4.0
13410,3.0
13411,0.0
13412,9.0
13413,1.0
13414,6.0
13415,6.0
13416,0.0
13417,4.0
13418,0.0
13419,8.0
13420,4.0
13421,5.0
13422,4.0
13423,2.0
13424,3.0
13425,8.0
13426,2.0
13427,3.0
13428,6.0
13429,5.0
13430,8.0
13431,6.0
13432,8.0
13433,0.0
13434,5.0
13435,6.0
13436,5.0
13437,0.0
13438,2.0
13439,6.0
13440,5.0
13441,1.0
13442,6.0
13443,7.0
13444,0.0
13445,7.0
13446,5.0
13447,3.0
13448,3.0
13449,9.0
13450,1.0
13451,4.0
13452,0.0
13453,9.0
13454,1.0
13455,7.0
13456,4.0
13457,2.0
13458,4.0
13459,3.0
13460,6.0
13461,7.0
13462,8.0
13463,1.0
13464,9.0
13465,0.0
13466,7.0
13467,5.0
13468,9.0
13469,4.0
13470,2.0
13471,2.0
13472,4.0
13473,5.0
13474,6.0
13475,5.0
13476,1.0
13477,3.0
13478,5.0
13479,9.0
13480,4.0
13481,7.0
13482,3.0
13483,9.0
13484,0.0
13485,1.0
13486,9.0
13487,7.0
13488,7.0
13489,2.0
13490,4.0
13491,5.0
13492,1.0
13493,3.0
13494,7.0
13495,7.0
13496,3.0
13497,5.0
13498,1.0
13499,3.0
13500,9.0
13501,6.0
13502,4.0
13503,6.0
13504,9.0
13505,9.0
13506,8.0
13507,3.0
13508,0.0
13509,9.0
13510,1.0
13511,8.0
13512,7.0
13513,2.0
13514,6.0
13515,1.0
13516,8.0
13517,4.0
13518,7.0
13519,7.0
13520,9.0
13521,3.0
13522,4.0
13523,9.0
13524,5.0
13525,7.0
13526,1.0
13527,2.0
13528,6.0
13529,6.0
13530,3.0
13531,1.0
13532,1.0
13533,9.0
13534,5.0
13535,9.0
13536,5.0
13537,1.0
13538,1.0
13539,1.0
13540,6.0
13541,7.0
13542,5.0
13543,1.0
13544,0.0
13545,4.0
13546,2.0
13547,8.0
13548,1.0
13549,9.0
13550,5.0
13551,0.0
13552,1.0
13553,1.0
13554,3.0
13555,4.0
13556,0.0
13557,1.0
13558,1.0
13559,5.0
13560,4.0
13561,9.0
13562,5.0
13563,2.0
13564,6.0
13565,4.0
13566,8.0
13567,4.0
13568,1.0
13569,5.0
13570,7.0
13571,7.0
13572,5.0
13573,8.0
13574,0.0
13575,0.0
13576,3.0
13577,8.0
13578,6.0
13579,0.0
13580,0.0
13581,6.0
13582,5.0
13583,9.0
13584,6.0
13585,4.0
13586,0.0
13587,0.0
13588,4.0
13589,4.0
13590,1.0
13591,8.0
13592,0.0
13593,3.0
13594,9.0
13595,1.0
13596,8.0
13597,1.0
13598,9.0
13599,7.0
13600,9.0
13601,3.0
13602,0.0
13603,5.0
13604,8.0
13605,2.0
13606,4.0
13607,4.0
13608,7.0
13609,1.0
13610,5.0
13611,3.0
13612,5.0
13613,5.0
13614,7.0
13615,4.0
13616,7.0
13617,9.0
13618,4.0
13619,5.0
13620,7.0
13621,3.0
13622,6.0
13623,7.0
13624,2.0
13625,5.0
13626,5.0
13627,8.0
13628,7.0
13629,6.0
13630,0.0
13631,5.0
13632,5.0
13633,9.0
13634,3.0
13635,9.0
13636,7.0
13637,5.0
13638,2.0
13639,5.0
13640,3.0
13641,4.0
13642,9.0
13643,5.0
13644,3.0
13645,8.0
13646,3.0
13647,0.0
13648,7.0
13649,3.0
13650,9.0
13651,4.0
13652,9.0
13653,4.0
13654,3.0
13655,5.0
13656,1.0
13657,2.0
13658,5.0
13659,3.0
13660,8.0
13661,5.0
13662,0.0
13663,0.0
13664,0.0
13665,7.0
13666,7.0
13667,6.0
13668,2.0
13669,1.0
13670,2.0
13671,0.0
13672,7.0
13673,3.0
13674,1.0
13675,9.0
13676,4.0
13677,5.0
13678,3.0
13679,9.0
13680,1.0
13681,9.0
13682,7.0
13683,2.0
13684,1.0
13685,5.0
13686,1.0
13687,2.0
13688,3.0
13689,3.0
13690,2.0
13691,8.0
13692,6.0
13693,8.0
13694,9.0
13695,1.0
13696,7.0
13697,6.0
13698,3.0
13699,4.0
13700,2.0
13701,0.0
13702,6.0
13703,1.0
13704,8.0
13705,3.0
13706,3.0
13707,3.0
13708,7.0
13709,4.0
13710,7.0
13711,5.0
13712,2.0
13713,3.0
13714,0.0
13715,0.0
13716,9.0
13717,9.0
13718,1.0
13719,4.0
13720,9.0
13721,2.0
13722,1.0
13723,6.0
13724,1.0
13725,1.0
13726,1.0
13727,7.0
13728,4.0
13729,0.0
13730,1.0
13731,5.0
13732,5.0
13733,1.0
13734,2.0
13735,7.0
13736,0.0
13737,1.0
13738,4.0
13739,8.0
13740,3.0
13741,3.0
13742,5.0
13743,7.0
13744,7.0
13745,2.0
13746,6.0
13747,2.0
13748,2.0
13749,4.0
13750,7.0
13751,3.0
13752,1.0
13753,7.0
13754,0.0
13755,6.0
13756,2.0
13757,6.0
13758,7.0
13759,7.0
13760,7.0
13761,8.0
13762,3.0
13763,3.0
13764,9.0
13765,3.0
13766,7.0
13767,1.0
13768,5.0
13769,0.0
13770,5.0
13771,7.0
13772,3.0
13773,2.0
13774,4.0
13775,7.0
13776,6.0
13777,7.0
13778,1.0
13779,9.0
13780,0.0
13781,7.0
13782,2.0
13783,6.0
13784,9.0
13785,1.0
13786,0.0
13787,8.0
13788,8.0
13789,6.0
13790,4.0
13791,1.0
13792,1.0
13793,4.0
13794,6.0
13795,9.0
13796,1.0
13797,0.0
13798,5.0
13799,5.0
13800,7.0
13801,7.0
13802,3.0
13803,2.0
13804,1.0
13805,6.0
13806,3.0
13807,4.0
13808,2.0
13809,4.0
13810,9.0
13811,1.0
13812,3.0
13813,1.0
13814,9.0
13815,0.0
13816,6.0
13817,3.0
13818,1.0
13819,9.0
13820,7.0
13821,7.0
13822,5.0
13823,7.0
13824,8.0
13825,9.0
13826,5.0
13827,5.0
13828,9.0
13829,2.0
13830,1.0
13831,1.0
13832,6.0
13833,1.0
13834,6.0
13835,6.0
13836,8.0
13837,5.0
13838,1.0
13839,1.0
13840,8.0
13841,9.0
13842,0.0
13843,1.0
13844,3.0
13845,1.0
13846,3.0
13847,9.0
13848,8.0
13849,3.0
13850,2.0
13851,9.0
13852,8.0
13853,7.0
13854,7.0
13855,8.0
13856,5.0
13857,8.0
13858,8.0
13859,6.0
13860,0.0
13861,5.0
13862,8.0
13863,5.0
13864,1.0
13865,7.0
13866,6.0
13867,0.0
13868,3.0
13869,9.0
13870,5.0
13871,5.0
13872,1.0
13873,0.0
13874,9.0
13875,8.0
13876,3.0
13877,5.0
13878,6.0
13879,5.0
13880,0.0
13881,5.0
13882,4.0
13883,3.0
13884,3.0
13885,2.0
13886,2.0
13887,1.0
13888,4.0
13889,6.0
13890,5.0
13891,3.0
13892,1.0
13893,1.0
13894,0.0
13895,7.0
13896,6.0
13897,1.0
13898,6.0
13899,6.0
13900,7.0
13901,2.0
13902,6.0
13903,7.0
13904,0.0
13905,5.0
13906,1.0
13907,9.0
13908,3.0
13909,8.0
13910,1.0
13911,8.0
13912,8.0
13913,8.0
13914,0.0
13915,7.0
13916,7.0
13917,7.0
13918,1.0
13919,5.0
13920,3.0
13921,8.0
13922,5.0
13923,2.0
13924,1.0
13925,7.0
13926,5.0
13927,1.0
13928,0.0
13929,3.0
13930,6.0
13931,5.0
13932,0.0
13933,9.0
13934,3.0
13935,3.0
13936,9.0
13937,3.0
13938,2.0
13939,3.0
13940,6.0
13941,2.0
13942,6.0
13943,8.0
13944,8.0
13945,9.0
13946,2.0
13947,1.0
13948,2.0
13949,0.0
13950,1.0
13951,5.0
13952,7.0
13953,1.0
13954,1.0
13955,4.0
13956,0.0
13957,8.0
13958,9.0
13959,0.0
13960,0.0
13961,3.0
13962,7.0
13963,5.0
13964,1.0
13965,1.0
13966,7.0
13967,0.0
13968,7.0
13969,0.0
13970,8.0
13971,7.0
13972,0.0
13973,6.0
13974,0.0
13975,1.0
13976,3.0
13977,0.0
13978,5.0
13979,2.0
13980,3.0
13981,2.0
13982,3.0
13983,6.0
13984,5.0
13985,3.0
13986,0.0
13987,9.0
13988,2.0
13989,0.0
13990,3.0
13991,7.0
13992,8.0
13993,5.0
13994,9.0
13995,2.0
13996,7.0
13997,9.0
13998,7.0
13999,7.0
14000,0.0
14001,2.0
14002,0.0
14003,5.0
14004,4.0
14005,7.0
14006,6.0
14007,9.0
14008,6.0
14009,7.0
14010,5.0
14011,4.0
14012,8.0
14013,5.0
14014,2.0
14015,6.0
14016,2.0
14017,1.0
14018,9.0
14019,3.0
14020,9.0
14021,4.0
14022,0.0
14023,9.0
14024,5.0
14025,8.0
14026,0.0
14027,6.0
14028,5.0
14029,5.0
14030,0.0
14031,2.0
14032,9.0
14033,2.0
14034,4.0
14035,0.0
14036,7.0
14037,3.0
14038,6.0
14039,6.0
14040,0.0
14041,1.0
14042,7.0
14043,3.0
14044,0.0
14045,6.0
14046,9.0
14047,0.0
14048,9.0
14049,7.0
14050,6.0
14051,2.0
14052,7.0
14053,8.0
14054,4.0
14055,8.0
14056,1.0
14057,8.0
14058,3.0
14059,3.0
14060,2.0
14061,9.0
14062,6.0
14063,1.0
14064,7.0
14065,0.0
14066,7.0
14067,6.0
14068,6.0
14069,4.0
14070,8.0
14071,4.0
14072,8.0
14073,8.0
14074,9.0
14075,3.0
14076,6.0
14077,5.0
14078,0.0
14079,6.0
14080,0.0
14081,2.0
14082,1.0
14083,0.0
14084,6.0
14085,4.0
14086,8.0
14087,0.0
14088,6.0
14089,1.0
14090,3.0
14091,5.0
14092,6.0
14093,2.0
14094,1.0
14095,0.0
14096,6.0
14097,7.0
14098,3.0
14099,2.0
14100,4.0
14101,2.0
14102,9.0
14103,8.0
14104,0.0
14105,5.0
14106,0.0
14107,7.0
14108,1.0
14109,6.0
14110,5.0
14111,0.0
14112,6.0
14113,6.0
14114,7.0
14115,5.0
14116,1.0
14117,3.0
14118,8.0
14119,0.0
14120,0.0
14121,3.0
14122,7.0
14123,2.0
14124,6.0
14125,6.0
14126,1.0
14127,3.0
14128,0.0
14129,2.0
14130,7.0
14131,2.0
14132,5.0
14133,1.0
14134,6.0
14135,9.0
14136,8.0
14137,8.0
14138,7.0
14139,6.0
14140,7.0
14141,8.0
14142,1.0
14143,9.0
14144,2.0
14145,0.0
14146,2.0
14147,7.0
14148,9.0
14149,4.0
14150,5.0
14151,1.0
14152,4.0
14153,0.0
14154,4.0
14155,7.0
14156,9.0
14157,1.0
14158,5.0
14159,9.0
14160,6.0
14161,5.0
14162,0.0
14163,6.0
14164,8.0
14165,1.0
14166,0.0
14167,8.0
14168,2.0
14169,1.0
14170,0.0
14171,9.0
14172,5.0
14173,1.0
14174,3.0
14175,5.0
14176,9.0
14177,1.0
14178,3.0
14179,8.0
14180,2.0
14181,6.0
14182,5.0
14183,2.0
14184,0.0
14185,3.0
14186,2.0
14187,2.0
14188,5.0
14189,6.0
14190,0.0
14191,2.0
14192,3.0
14193,2.0
14194,4.0
14195,8.0
14196,3.0
14197,2.0
14198,3.0
14199,9.0
14200,7.0
14201,5.0
14202,2.0
14203,3.0
14204,7.0
14205,2.0
14206,1.0
14207,8.0
14208,4.0
14209,3.0
14210,8.0
14211,1.0
14212,7.0
14213,8.0
14214,6.0
14215,9.0
14216,7.0
14217,4.0
14218,5.0
14219,4.0
14220,8.0
14221,6.0
14222,7.0
14223,9.0
14224,8.0
14225,0.0
14226,6.0
14227,6.0
14228,2.0
14229,2.0
14230,9.0
14231,6.0
14232,5.0
14233,2.0
14234,5.0
14235,0.0
14236,4.0
14237,6.0
14238,4.0
14239,2.0
14240,9.0
14241,4.0
14242,6.0
14243,7.0
14244,2.0
14245,2.0
14246,3.0
14247,6.0
14248,8.0
14249,9.0
14250,7.0
14251,4.0
14252,7.0
14253,3.0
14254,7.0
14255,4.0
14256,6.0
14257,0.0
14258,7.0
14259,7.0
14260,7.0
14261,5.0
14262,6.0
14263,3.0
14264,8.0
14265,4.0
14266,1.0
14267,7.0
14268,3.0
14269,1.0
14270,0.0
14271,2.0
14272,1.0
14273,7.0
14274,1.0
14275,5.0
14276,7.0
14277,7.0
14278,4.0
14279,2.0
14280,2.0
14281,8.0
14282,8.0
14283,5.0
14284,1.0
14285,4.0
14286,3.0
14287,2.0
14288,7.0
14289,2.0
14290,1.0
14291,0.0
14292,4.0
14293,4.0
14294,6.0
14295,0.0
14296,2.0
14297,1.0
14298,4.0
14299,2.0
14300,7.0
14301,9.0
14302,0.0
14303,2.0
14304,9.0
14305,6.0
14306,6.0
14307,0.0
14308,8.0
14309,8.0
14310,1.0
14311,5.0
14312,7.0
14313,0.0
14314,9.0
14315,8.0
14316,8.0
14317,7.0
14318,6.0
14319,6.0
14320,4.0
14321,4.0
14322,2.0
14323,4.0
14324,9.0
14325,3.0
14326,1.0
14327,9.0
14328,6.0
14329,2.0
14330,7.0
14331,3.0
14332,1.0
14333,3.0
14334,6.0
14335,2.0
14336,9.0
14337,7.0
14338,7.0
14339,9.0
14340,3.0
14341,7.0
14342,2.0
14343,1.0
14344,9.0
14345,8.0
14346,4.0
14347,7.0
14348,2.0
14349,6.0
14350,6.0
14351,9.0
14352,1.0
14353,3.0
14354,9.0
14355,3.0
14356,1.0
14357,7.0
14358,3.0
14359,9.0
14360,3.0
14361,5.0
14362,0.0
14363,2.0
14364,6.0
14365,9.0
14366,2.0
14367,1.0
14368,6.0
14369,1.0
14370,7.0
14371,1.0
14372,3.0
14373,0.0
14374,3.0
14375,7.0
14376,9.0
14377,0.0
14378,2.0
14379,4.0
14380,7.0
14381,4.0
14382,8.0
14383,4.0
14384,3.0
14385,0.0
14386,1.0
14387,1.0
14388,6.0
14389,7.0
14390,3.0
14391,5.0
14392,8.0
14393,6.0
14394,1.0
14395,7.0
14396,6.0
14397,3.0
14398,8.0
14399,8.0
14400,2.0
14401,4.0
14402,3.0
14403,9.0
14404,9.0
14405,3.0
14406,8.0
14407,0.0
14408,7.0
14409,9.0
14410,4.0
14411,4.0
14412,5.0
14413,0.0
14414,9.0
14415,1.0
14416,0.0
14417,9.0
14418,1.0
14419,1.0
14420,3.0
14421,2.0
14422,8.0
14423,3.0
14424,8.0
14425,3.0
14426,8.0
14427,6.0
14428,3.0
14429,7.0
14430,8.0
14431,1.0
14432,3.0
14433,7.0
14434,2.0
14435,4.0
14436,3.0
14437,9.0
14438,8.0
14439,7.0
14440,0.0
14441,3.0
14442,9.0
14443,1.0
14444,1.0
14445,8.0
14446,6.0
14447,7.0
14448,9.0
14449,1.0
14450,2.0
14451,8.0
14452,7.0
14453,5.0
14454,3.0
14455,4.0
14456,2.0
14457,9.0
14458,8.0
14459,9.0
14460,9.0
14461,5.0
14462,9.0
14463,3.0
14464,4.0
14465,2.0
14466,9.0
14467,5.0
14468,2.0
14469,6.0
14470,3.0
14471,4.0
14472,5.0
14473,2.0
14474,4.0
14475,3.0
14476,7.0
14477,6.0
14478,7.0
14479,1.0
14480,9.0
14481,6.0
14482,2.0
14483,9.0
14484,0.0
14485,3.0
14486,6.0
14487,0.0
14488,3.0
14489,7.0
14490,7.0
14491,7.0
14492,6.0
14493,0.0
14494,9.0
14495,1.0
14496,5.0
14497,0.0
14498,8.0
14499,8.0
14500,2.0
14501,7.0
14502,7.0
14503,2.0
14504,8.0
14505,2.0
14506,2.0
14507,4.0
14508,2.0
14509,6.0
14510,7.0
14511,8.0
14512,7.0
14513,4.0
14514,3.0
14515,3.0
14516,2.0
14517,3.0
14518,4.0
14519,4.0
14520,2.0
14521,8.0
14522,7.0
14523,3.0
14524,4.0
14525,0.0
14526,1.0
14527,1.0
14528,9.0
14529,7.0
14530,0.0
14531,1.0
14532,7.0
14533,9.0
14534,6.0
14535,3.0
14536,9.0
14537,4.0
14538,7.0
14539,5.0
14540,4.0
14541,7.0
14542,8.0
14543,2.0
14544,3.0
14545,3.0
14546,5.0
14547,5.0
14548,3.0
14549,9.0
14550,8.0
14551,0.0
14552,6.0
14553,3.0
14554,1.0
14555,5.0
14556,4.0
14557,0.0
14558,0.0
14559,1.0
14560,3.0
14561,4.0
14562,1.0
14563,3.0
14564,1.0
14565,5.0
14566,5.0
14567,0.0
14568,7.0
14569,1.0
14570,6.0
14571,3.0
14572,3.0
14573,2.0
14574,0.0
14575,0.0
14576,2.0
14577,6.0
14578,2.0
14579,6.0
14580,4.0
14581,0.0
14582,5.0
14583,8.0
14584,5.0
14585,3.0
14586,1.0
14587,0.0
14588,0.0
14589,3.0
14590,2.0
14591,0.0
14592,6.0
14593,0.0
14594,1.0
14595,9.0
14596,9.0
14597,0.0
14598,3.0
14599,3.0
14600,9.0
14601,5.0
14602,0.0
14603,6.0
14604,8.0
14605,8.0
14606,6.0
14607,7.0
14608,5.0
14609,1.0
14610,0.0
14611,1.0
14612,7.0
14613,2.0
14614,7.0
14615,8.0
14616,6.0
14617,5.0
14618,7.0
14619,4.0
14620,2.0
14621,3.0
14622,7.0
14623,8.0
14624,9.0
14625,7.0
14626,7.0
14627,3.0
14628,7.0
14629,7.0
14630,2.0
14631,9.0
14632,4.0
14633,8.0
14634,8.0
14635,2.0
14636,6.0
14637,3.0
14638,3.0
14639,7.0
14640,4.0
14641,5.0
14642,9.0
14643,9.0
14644,8.0
14645,1.0
14646,3.0
14647,9.0
14648,6.0
14649,0.0
14650,1.0
14651,5.0
14652,4.0
14653,1.0
14654,2.0
14655,4.0
14656,0.0
14657,7.0
14658,8.0
14659,0.0
14660,3.0
14661,8.0
14662,4.0
14663,0.0
14664,5.0
14665,7.0
14666,8.0
14667,4.0
14668,3.0
14669,3.0
14670,2.0
14671,1.0
14672,3.0
14673,2.0
14674,6.0
14675,6.0
14676,6.0
14677,0.0
14678,4.0
14679,7.0
14680,0.0
14681,6.0
14682,3.0
14683,3.0
14684,3.0
14685,0.0
14686,1.0
14687,2.0
14688,8.0
14689,9.0
14690,1.0
14691,2.0
14692,5.0
14693,6.0
14694,6.0
14695,3.0
14696,2.0
14697,4.0
14698,9.0
14699,6.0
14700,2.0
14701,2.0
14702,3.0
14703,5.0
14704,1.0
14705,3.0
14706,4.0
14707,3.0
14708,1.0
14709,0.0
14710,4.0
14711,5.0
14712,2.0
14713,8.0
14714,1.0
14715,8.0
14716,0.0
14717,8.0
14718,2.0
14719,5.0
14720,6.0
14721,0.0
14722,7.0
14723,5.0
14724,8.0
14725,8.0
14726,9.0
14727,1.0
14728,0.0
14729,7.0
14730,9.0
14731,3.0
14732,2.0
14733,1.0
14734,5.0
14735,3.0
14736,4.0
14737,2.0
14738,9.0
14739,9.0
14740,4.0
14741,5.0
14742,9.0
14743,9.0
14744,9.0
14745,9.0
14746,2.0
14747,6.0
14748,5.0
14749,9.0
14750,6.0
14751,5.0
14752,1.0
14753,1.0
14754,5.0
14755,2.0
14756,5.0
14757,5.0
14758,8.0
14759,9.0
14760,6.0
14761,7.0
14762,6.0
14763,7.0
14764,9.0
14765,3.0
14766,8.0
14767,8.0
14768,6.0
14769,7.0
14770,1.0
14771,1.0
14772,7.0
14773,5.0
14774,4.0
14775,7.0
14776,8.0
14777,3.0
14778,6.0
14779,3.0
14780,3.0
14781,4.0
14782,2.0
14783,2.0
14784,5.0
14785,2.0
14786,2.0
14787,2.0
14788,1.0
14789,8.0
14790,5.0
14791,7.0
14792,0.0
14793,7.0
14794,3.0
14795,4.0
14796,0.0
14797,4.0
14798,2.0
14799,7.0
14800,7.0
14801,0.0
14802,0.0
14803,0.0
14804,9.0
14805,8.0
14806,1.0
14807,9.0
14808,7.0
14809,8.0
14810,1.0
14811,9.0
14812,6.0
14813,7.0
14814,6.0
14815,4.0
14816,8.0
14817,0.0
14818,6.0
14819,3.0
14820,3.0
14821,6.0
14822,8.0
14823,8.0
14824,9.0
14825,4.0
14826,1.0
14827,0.0
14828,4.0
14829,7.0
14830,8.0
14831,9.0
14832,2.0
14833,3.0
14834,9.0
14835,6.0
14836,4.0
14837,9.0
14838,2.0
14839,8.0
14840,7.0
14841,1.0
14842,2.0
14843,5.0
14844,4.0
14845,0.0
14846,0.0
14847,8.0
14848,2.0
14849,2.0
14850,0.0
14851,6.0
14852,4.0
14853,6.0
14854,0.0
14855,1.0
14856,5.0
14857,7.0
14858,7.0
14859,3.0
14860,4.0
14861,2.0
14862,7.0
14863,8.0
14864,4.0
14865,9.0
14866,2.0
14867,0.0
14868,7.0
14869,2.0
14870,2.0
14871,9.0
14872,8.0
14873,1.0
14874,2.0
14875,4.0
14876,2.0
14877,8.0
14878,6.0
14879,7.0
14880,4.0
14881,8.0
14882,9.0
14883,6.0
14884,9.0
14885,0.0
14886,9.0
14887,6.0
14888,8.0
14889,2.0
14890,3.0
14891,6.0
14892,3.0
14893,8.0
14894,1.0
14895,6.0
14896,9.0
14897,4.0
14898,7.0
14899,2.0
14900,5.0
14901,1.0
14902,7.0
14903,5.0
14904,3.0
14905,3.0
14906,1.0
14907,5.0
14908,4.0
14909,1.0
14910,8.0
14911,1.0
14912,1.0
14913,7.0
14914,0.0
14915,2.0
14916,8.0
14917,3.0
14918,7.0
14919,4.0
14920,9.0
14921,1.0
14922,2.0
14923,1.0
14924,5.0
14925,8.0
14926,1.0
14927,9.0
14928,3.0
14929,9.0
14930,8.0
14931,7.0
14932,7.0
14933,0.0
14934,9.0
14935,7.0
14936,1.0
14937,3.0
14938,0.0
14939,9.0
14940,9.0
14941,0.0
14942,5.0
14943,8.0
14944,8.0
14945,8.0
14946,9.0
14947,0.0
14948,9.0
14949,5.0
14950,1.0
14951,7.0
14952,7.0
14953,5.0
14954,5.0
14955,5.0
14956,1.0
14957,0.0
14958,1.0
14959,4.0
14960,2.0
14961,5.0
14962,4.0
14963,4.0
14964,9.0
14965,7.0
14966,0.0
14967,7.0
14968,1.0
14969,7.0
14970,5.0
14971,8.0
14972,6.0
14973,2.0
14974,7.0
14975,8.0
14976,3.0
14977,0.0
14978,0.0
14979,0.0
14980,1.0
14981,4.0
14982,0.0
14983,2.0
14984,3.0
14985,5.0
14986,2.0
14987,5.0
14988,8.0
14989,2.0
14990,6.0
14991,0.0
14992,1.0
14993,1.0
14994,0.0
14995,4.0
14996,9.0
14997,5.0
14998,9.0
14999,6.0
15000,4.0
15001,1.0
15002,9.0
15003,9.0
15004,0.0
15005,2.0
15006,0.0
15007,0.0
15008,8.0
15009,2.0
15010,0.0
15011,4.0
15012,4.0
15013,7.0
15014,7.0
15015,2.0
15016,2.0
15017,0.0
15018,8.0
15019,5.0
15020,4.0
15021,2.0
15022,4.0
15023,7.0
15024,2.0
15025,7.0
15026,2.0
15027,2.0
15028,1.0
15029,7.0
15030,0.0
15031,1.0
15032,4.0
15033,6.0
15034,3.0
15035,7.0
15036,3.0
15037,8.0
15038,9.0
15039,3.0
15040,7.0
15041,1.0
15042,7.0
15043,2.0
15044,0.0
15045,6.0
15046,5.0
15047,8.0
15048,5.0
15049,6.0
15050,7.0
15051,6.0
15052,4.0
15053,1.0
15054,2.0
15055,8.0
15056,6.0
15057,6.0
15058,8.0
15059,6.0
15060,1.0
15061,4.0
15062,2.0
15063,9.0
15064,6.0
15065,1.0
15066,9.0
15067,3.0
15068,9.0
15069,7.0
15070,6.0
15071,1.0
15072,0.0
15073,2.0
15074,3.0
15075,4.0
15076,3.0
15077,4.0
15078,0.0
15079,8.0
15080,8.0
15081,6.0
15082,8.0
15083,0.0
15084,3.0
15085,5.0
15086,1.0
15087,3.0
15088,4.0
15089,0.0
15090,3.0
15091,0.0
15092,8.0
15093,1.0
15094,1.0
15095,5.0
15096,4.0
15097,0.0
15098,6.0
15099,6.0
15100,7.0
15101,2.0
15102,9.0
15103,2.0
15104,6.0
15105,5.0
15106,8.0
15107,8.0
15108,3.0
15109,4.0
15110,7.0
15111,7.0
15112,8.0
15113,8.0
15114,5.0
15115,0.0
15116,5.0
15117,8.0
15118,6.0
15119,9.0
15120,3.0
15121,6.0
15122,3.0
15123,7.0
15124,3.0
15125,3.0
15126,2.0
15127,9.0
15128,5.0
15129,0.0
15130,3.0
15131,1.0
15132,2.0
15133,1.0
15134,2.0
15135,1.0
15136,7.0
15137,5.0
15138,4.0
15139,2.0
15140,1.0
15141,7.0
15142,4.0
15143,3.0
15144,5.0
15145,1.0
15146,7.0
15147,8.0
15148,9.0
15149,6.0
15150,2.0
15151,4.0
15152,5.0
15153,6.0
15154,8.0
15155,5.0
15156,9.0
15157,4.0
15158,8.0
15159,0.0
15160,3.0
15161,4.0
15162,0.0
15163,6.0
15164,3.0
15165,4.0
15166,4.0
15167,5.0
15168,1.0
15169,8.0
15170,4.0
15171,9.0
15172,7.0
15173,6.0
15174,8.0
15175,5.0
15176,5.0
15177,7.0
15178,2.0
15179,9.0
15180,2.0
15181,5.0
15182,1.0
15183,8.0
15184,4.0
15185,5.0
15186,2.0
15187,9.0
15188,9.0
15189,2.0
15190,6.0
15191,8.0
15192,5.0
15193,5.0
15194,0.0
15195,2.0
15196,7.0
15197,9.0
15198,8.0
15199,1.0
15200,4.0
15201,0.0
15202,8.0
15203,6.0
15204,7.0
15205,9.0
15206,7.0
15207,9.0
15208,7.0
15209,5.0
15210,3.0
15211,7.0
15212,6.0
15213,4.0
15214,7.0
15215,7.0
15216,9.0
15217,2.0
15218,6.0
15219,9.0
15220,1.0
15221,7.0
15222,7.0
15223,1.0
15224,7.0
15225,9.0
15226,7.0
15227,1.0
15228,2.0
15229,3.0
15230,5.0
15231,5.0
15232,9.0
15233,2.0
15234,4.0
15235,8.0
15236,2.0
15237,8.0
15238,3.0
15239,4.0
15240,2.0
15241,9.0
15242,4.0
15243,1.0
15244,1.0
15245,2.0
15246,8.0
15247,9.0
15248,2.0
15249,9.0
15250,8.0
15251,8.0
15252,5.0
15253,0.0
15254,1.0
15255,9.0
15256,3.0
15257,2.0
15258,7.0
15259,1.0
15260,1.0
15261,1.0
15262,9.0
15263,3.0
15264,3.0
15265,1.0
15266,5.0
15267,8.0
15268,4.0
15269,3.0
15270,4.0
15271,8.0
15272,3.0
15273,0.0
15274,4.0
15275,9.0
15276,2.0
15277,8.0
15278,1.0
15279,2.0
15280,2.0
15281,8.0
15282,7.0
15283,3.0
15284,9.0
15285,2.0
15286,9.0
15287,1.0
15288,5.0
15289,9.0
15290,5.0
15291,7.0
15292,9.0
15293,1.0
15294,0.0
15295,2.0
15296,6.0
15297,0.0
15298,1.0
15299,7.0
15300,0.0
15301,4.0
15302,6.0
15303,5.0
15304,3.0
15305,5.0
15306,0.0
15307,5.0
15308,6.0
15309,8.0
15310,0.0
15311,0.0
15312,8.0
15313,9.0
15314,6.0
15315,1.0
15316,2.0
15317,9.0
15318,7.0
15319,5.0
15320,4.0
15321,8.0
15322,7.0
15323,0.0
15324,1.0
15325,4.0
15326,1.0
15327,2.0
15328,2.0
15329,7.0
15330,1.0
15331,6.0
15332,0.0
15333,8.0
15334,5.0
15335,1.0
15336,3.0
15337,5.0
15338,0.0
15339,8.0
15340,2.0
15341,9.0
15342,3.0
15343,1.0
15344,3.0
15345,6.0
15346,4.0
15347,3.0
15348,0.0
15349,5.0
15350,2.0
15351,6.0
15352,5.0
15353,3.0
15354,4.0
15355,6.0
15356,8.0
